				BIRDS	OF	GREAT	BRITAIN	0
that	the	bird	had	been	seen	in	one	2840
the	bird	had	been	seen	in	one	of	2845
bird	had	been	seen	in	one	of	his	2850
had	been	seen	in	one	of	his	thickets	2853
been	seen	in	one	of	his	thickets	during	2857
seen	in	one	of	his	thickets	during	the	2860
in	one	of	his	thickets	during	the	previous	2864
one	of	his	thickets	during	the	previous	week	2873
of	his	thickets	during	the	previous	week	.	2880
his	thickets	during	the	previous	week	.	We	2884
thickets	during	the	previous	week	.	We	visited	2893
during	the	previous	week	.	We	visited	the	2897
the	previous	week	.	We	visited	the	place	2899
previous	week	.	We	visited	the	place	iu	2902
week	.	We	visited	the	place	iu	the	2910
.	We	visited	the	place	iu	the	hope	2914
We	visited	the	place	iu	the	hope	of	2920
visited	the	place	iu	the	hope	of	discovering	2923
the	place	iu	the	hope	of	discovering	a	2927
place	iu	the	hope	of	discovering	a	uest	2932
iu	the	hope	of	discovering	a	uest	,	2935
the	hope	of	discovering	a	uest	,	but	2947
hope	of	discovering	a	uest	,	but	were	2949
of	discovering	a	uest	,	but	were	unsuccessful	2953
discovering	a	uest	,	but	were	unsuccessful	.	2955
a	uest	,	but	were	unsuccessful	.	In	2959
uest	,	but	were	unsuccessful	.	In	Ireland	2964
,	but	were	unsuccessful	.	In	Ireland	it	2976
but	were	unsuccessful	.	In	Ireland	it	has	2981
were	unsuccessful	.	In	Ireland	it	has	chiefly	2984
unsuccessful	.	In	Ireland	it	has	chiefly	occurred	2992
.	In	Ireland	it	has	chiefly	occurred	on	2995
In	Ireland	it	has	chiefly	occurred	on	the	2999
Ireland	it	has	chiefly	occurred	on	the	east	3007
it	has	chiefly	occurred	on	the	east	coast	3016
has	chiefly	occurred	on	the	east	coast	,	3019
chiefly	occurred	on	the	east	coast	,	most	3023
occurred	on	the	east	coast	,	most	of	3028
on	the	east	coast	,	most	of	the	3033
the	east	coast	,	most	of	the	examples	3035
east	coast	,	most	of	the	examples	being	3040
coast	,	most	of	the	examples	being	females	3043
,	most	of	the	examples	being	females	,	3047
most	of	the	examples	being	females	,	or	3056
of	the	examples	being	females	,	or	immature	3062
the	examples	being	females	,	or	immature	males	3069
examples	being	females	,	or	immature	males	;	3071
being	females	,	or	immature	males	;	a	3074
females	,	or	immature	males	;	a	specimen	3083
,	or	immature	males	;	a	specimen	was	3089
or	immature	males	;	a	specimen	was	recorded	3091
immature	males	;	a	specimen	was	recorded	as	3093
males	;	a	specimen	was	recorded	as	shot	3102
;	a	specimen	was	recorded	as	shot	in	3106
a	specimen	was	recorded	as	shot	in	the	3115
specimen	was	recorded	as	shot	in	the	Faroe	3118
was	recorded	as	shot	in	the	Faroe	Islands	3123
recorded	as	shot	in	the	Faroe	Islands	,	3126
as	shot	in	the	Faroe	Islands	,	in	3130
shot	in	the	Faroe	Islands	,	in	Maj^	3136
in	the	Faroe	Islands	,	in	Maj^	1893	3143
the	Faroe	Islands	,	in	Maj^	1893	,	3145
Faroe	Islands	,	in	Maj^	1893	,	by	3148
Islands	,	in	Maj^	1893	,	by	Col.	3153
,	in	Maj^	1893	,	by	Col.	H.	3157
in	Maj^	1893	,	by	Col.	H.	W.	3159
Maj^	1893	,	by	Col.	H.	W.	Feildeu	3162
1893	,	by	Col.	H.	W.	Feildeu	.	3167
,	by	Col.	H.	W.	Feildeu	.	In	3170
by	Col.	H.	W.	Feildeu	.	In	June	3173
Col.	H.	W.	Feildeu	.	In	June	,	3180
H.	W.	Feildeu	.	In	June	,	1906	3182
W.	Feildeu	.	In	June	,	1906	,	3185
Feildeu	.	In	June	,	1906	,	one	3189
.	In	June	,	1906	,	one	was	3191
In	June	,	1906	,	one	was	killed	3195
June	,	1906	,	one	was	killed	by	3197
,	1906	,	one	was	killed	by	a	3201
1906	,	one	was	killed	by	a	cat	3205
,	one	was	killed	by	a	cat	on	3212
one	was	killed	by	a	cat	on	the	3215
was	killed	by	a	cat	on	the	Marine	3217
killed	by	a	cat	on	the	Marine	Parade	3221
by	a	cat	on	the	Marine	Parade	at	3224
a	cat	on	the	Marine	Parade	at	Brighton	3228
cat	on	the	Marine	Parade	at	Brighton	.	3235
on	the	Marine	Parade	at	Brighton	.	Perhaps	3242
the	Marine	Parade	at	Brighton	.	Perhaps	the	3245
Marine	Parade	at	Brighton	.	Perhaps	the	nearest	3253
Parade	at	Brighton	.	Perhaps	the	nearest	point	3255
at	Brighton	.	Perhaps	the	nearest	point	to	3263
Brighton	.	Perhaps	the	nearest	point	to	London	3267
.	Perhaps	the	nearest	point	to	London	at	3275
Perhaps	the	nearest	point	to	London	at	which	3281
the	nearest	point	to	London	at	which	it	3284
nearest	point	to	London	at	which	it	has	3291
point	to	London	at	which	it	has	been	3294
to	London	at	which	it	has	been	recognized	3300
London	at	which	it	has	been	recognized	,	3303
at	which	it	has	been	recognized	,	was	3307
which	it	has	been	recognized	,	was	noted	3312
it	has	been	recognized	,	was	noted	in	3322
has	been	recognized	,	was	noted	in	the	3324
been	recognized	,	was	noted	in	the	"	3328
recognized	,	was	noted	in	the	"	Zoologist	3334
,	was	noted	in	the	"	Zoologist	"	3337
was	noted	in	the	"	Zoologist	"	for	3341
noted	in	the	"	Zoologist	"	for	1892	3342
in	the	"	Zoologist	"	for	1892	,	3351
the	"	Zoologist	"	for	1892	,	an	3353
"	Zoologist	"	for	1892	,	an	example	3357
Zoologist	"	for	1892	,	an	example	having	3361
"	for	1892	,	an	example	having	apparently	3363
for	1892	,	an	example	having	apparently	been	3366
1892	,	an	example	having	apparently	been	seen	3374
,	an	example	having	apparently	been	seen	in	3381
an	example	having	apparently	been	seen	in	Richmond	3392
example	having	apparently	been	seen	in	Richmond	Park	3397
having	apparently	been	seen	in	Richmond	Park	.	3402
apparently	been	seen	in	Richmond	Park	.	The	3405
been	seen	in	Richmond	Park	.	The	male	3414
seen	in	Richmond	Park	.	The	male	of	3418
in	Richmond	Park	.	The	male	of	this	3421
Richmond	Park	.	The	male	of	this	species	3425
Park	.	The	male	of	this	species	is	3430
.	The	male	of	this	species	is	bright	3433
The	male	of	this	species	is	bright	gamboge	3438
male	of	this	species	is	bright	gamboge	-	3446
of	this	species	is	bright	gamboge	-	yellow	3449
this	species	is	bright	gamboge	-	yellow	,	3456
species	is	bright	gamboge	-	yellow	,	the	3463
is	bright	gamboge	-	yellow	,	the	lores	3464
bright	gamboge	-	yellow	,	the	lores	,	3470
gamboge	-	yellow	,	the	lores	,	wings	3472
-	yellow	,	the	lores	,	wings	(	3476
yellow	,	the	lores	,	wings	(	excepting	3481
,	the	lores	,	wings	(	excepting	the	3483
the	lores	,	wings	(	excepting	the	terminal	3489
lores	,	wings	(	excepting	the	terminal	third	3490
,	wings	(	excepting	the	terminal	third	of	3500
wings	(	excepting	the	terminal	third	of	the	3504
(	excepting	the	terminal	third	of	the	primary	3513
excepting	the	terminal	third	of	the	primary	-	3519
the	terminal	third	of	the	primary	-	coverts	3522
terminal	third	of	the	primary	-	coverts	)	3526
third	of	the	primary	-	coverts	)	and	3533
of	the	primary	-	coverts	)	and	a	3534
the	primary	-	coverts	)	and	a	great	3541
primary	-	coverts	)	and	a	great	part	3543
-	coverts	)	and	a	great	part	of	3547
coverts	)	and	a	great	part	of	the	3549
)	and	a	great	part	of	the	tail	3555
and	a	great	part	of	the	tail	black	3560
a	great	part	of	the	tail	black	;	3563
great	part	of	the	tail	black	;	the	3567
part	of	the	tail	black	;	the	primaries	3572
of	the	tail	black	;	the	primaries	,	3578
the	tail	black	;	the	primaries	,	excepting	3580
tail	black	;	the	primaries	,	excepting	the	3584
black	;	the	primaries	,	excepting	the	two	3593
;	the	primaries	,	excepting	the	two	outermost	3595
the	primaries	,	excepting	the	two	outermost	,	3605
primaries	,	excepting	the	two	outermost	,	are	3609
,	excepting	the	two	outermost	,	are	edged	3613
excepting	the	two	outermost	,	are	edged	externally	3622
the	two	outermost	,	are	edged	externally	,	3624
two	outermost	,	are	edged	externally	,	and	3628
outermost	,	are	edged	externally	,	and	the	3634
,	are	edged	externally	,	and	the	secondaries	3644
are	edged	externally	,	and	the	secondaries	are	3646
edged	externally	,	and	the	secondaries	are	tipped	3650
externally	,	and	the	secondaries	are	tipped	with	3654
,	and	the	secondaries	are	tipped	with	j^ellowish	3666
and	the	secondaries	are	tipped	with	j^ellowish	-	3670
the	secondaries	are	tipped	with	j^ellowish	-	white	3677
secondaries	are	tipped	with	j^ellowish	-	white	;	3682
are	tipped	with	j^ellowish	-	white	;	the	3692
tipped	with	j^ellowish	-	white	;	the	two	3693
with	j^ellowish	-	white	;	the	two	central	3699
j^ellowish	-	white	;	the	two	central	tail	3701
-	white	;	the	two	central	tail	-	3705
white	;	the	two	central	tail	-	feathers	3709
;	the	two	central	tail	-	feathers	are	3717
the	two	central	tail	-	feathers	are	yellowish	3721
two	central	tail	-	feathers	are	yellowish	at	3722
central	tail	-	feathers	are	yellowish	at	the	3731
tail	-	feathers	are	yellowish	at	the	base	3735
-	feathers	are	yellowish	at	the	base	,	3745
feathers	are	yellowish	at	the	base	,	and	3748
are	yellowish	at	the	base	,	and	yellow	3752
yellowish	at	the	base	,	and	yellow	at	3756
at	the	base	,	and	yellow	at	the	3758
the	base	,	and	yellow	at	the	tip	3762
base	,	and	yellow	at	the	tip	,	3769
,	and	yellow	at	the	tip	,	and	3772
and	yellow	at	the	tip	,	and	the	3776
yellow	at	the	tip	,	and	the	other	3779
at	the	tip	,	and	the	other	feathers	3781
the	tip	,	and	the	other	feathers	have	3785
tip	,	and	the	other	feathers	have	the	3789
,	and	the	other	feathers	have	the	terminal	3795
and	the	other	feathers	have	the	terminal	third	3804
the	other	feathers	have	the	terminal	third	of	3809
other	feathers	have	the	terminal	third	of	the	3813
feathers	have	the	terminal	third	of	the	outer	3822
have	the	terminal	third	of	the	outer	webs	3828
the	terminal	third	of	the	outer	webs	,	3831
terminal	third	of	the	outer	webs	,	and	3835
third	of	the	outer	webs	,	and	borders	3841
of	the	outer	webs	,	and	borders	of	3845
the	outer	webs	,	and	borders	of	the	3847
outer	webs	,	and	borders	of	the	inner	3851
webs	,	and	borders	of	the	inner	webs	3859
,	and	borders	of	the	inner	webs	yellow	3862
and	borders	of	the	inner	webs	yellow	;	3866
borders	of	the	inner	webs	yellow	;	bill	3872
of	the	inner	webs	yellow	;	bill	reddish	3877
the	inner	webs	yellow	;	bill	reddish	-	3884
inner	webs	yellow	;	bill	reddish	-	ochreous	3886
webs	yellow	;	bill	reddish	-	ochreous	;	3891
yellow	;	bill	reddish	-	ochreous	;	feet	3898
;	bill	reddish	-	ochreous	;	feet	leaden	3899
bill	reddish	-	ochreous	;	feet	leaden	-	3908
reddish	-	ochreous	;	feet	leaden	-	grey	3910
-	ochreous	;	feet	leaden	-	grey	;	3915
ochreous	;	feet	leaden	-	grey	;	iris	3921
;	feet	leaden	-	grey	;	iris	bright	3922
feet	leaden	-	grey	;	iris	bright	red	3927
leaden	-	grey	;	iris	bright	red	.	3929
-	grey	;	iris	bright	red	.	The	3934
grey	;	iris	bright	red	.	The	female	3941
;	iris	bright	red	.	The	female	is	3944
iris	bright	red	.	The	female	is	much	3946
bright	red	.	The	female	is	much	duller	3950
red	.	The	female	is	much	duller	than	3957
.	The	female	is	much	duller	than	the	3960
The	female	is	much	duller	than	the	male	3965
female	is	much	duller	than	the	male	,	3972
is	much	duller	than	the	male	,	greener	3977
much	duller	than	the	male	,	greener	,	3981
duller	than	the	male	,	greener	,	and	3985
than	the	male	,	greener	,	and	with	3987
the	male	,	greener	,	and	with	the	3994
male	,	greener	,	and	with	the	black	3996
,	greener	,	and	with	the	black	colouring	4000
greener	,	and	with	the	black	colouring	replaced	4005
,	and	with	the	black	colouring	replaced	by	4009
and	with	the	black	colouring	replaced	by	deep	4015
with	the	black	colouring	replaced	by	deep	brown	4025
the	black	colouring	replaced	by	deep	brown	;	4034
black	colouring	replaced	by	deep	brown	;	the	4037
colouring	replaced	by	deep	brown	;	the	throat	4042
replaced	by	deep	brown	;	the	throat	,	4048
by	deep	brown	;	the	throat	,	breast	4050
deep	brown	;	the	throat	,	breast	,	4054
brown	;	the	throat	,	breast	,	and	4060
;	the	throat	,	breast	,	and	centre	4062
the	throat	,	breast	,	and	centre	of	4068
throat	,	breast	,	and	centre	of	belly	4070
,	breast	,	and	centre	of	belly	whitish	4074
breast	,	and	centre	of	belly	whitish	;	4081
,	and	centre	of	belly	whitish	;	the	4084
and	centre	of	belly	whitish	;	the	throat	4090
centre	of	belly	whitish	;	the	throat	,	4098
of	belly	whitish	;	the	throat	,	breast	4100
belly	whitish	;	the	throat	,	breast	,	4104
whitish	;	the	throat	,	breast	,	and	4110
;	the	throat	,	breast	,	and	flanks	4112
the	throat	,	breast	,	and	flanks	streaked	4118
throat	,	breast	,	and	flanks	streaked	with	4120
,	breast	,	and	flanks	streaked	with	greyish	4124
breast	,	and	flanks	streaked	with	greyish	.	4131
,	and	flanks	streaked	with	greyish	.	Young	4140
and	flanks	streaked	with	greyish	.	Young	birds	4145
flanks	streaked	with	greyish	.	Young	birds	are	4152
streaked	with	greyish	.	Young	birds	are	greener	4154
with	greyish	.	Young	birds	are	greener	and	4160
greyish	.	Young	birds	are	greener	and	browner	4166
.	Young	birds	are	greener	and	browner	than	4170
Young	birds	are	greener	and	browner	than	the	4178
birds	are	greener	and	browner	than	the	female	4182
are	greener	and	browner	than	the	female	,	4190
greener	and	browner	than	the	female	,	but	4195
and	browner	than	the	female	,	but	otherwise	4199
browner	than	the	female	,	but	otherwise	similar	4205
than	the	female	,	but	otherwise	similar	;	4207
the	female	,	but	otherwise	similar	;	nestlings	4211
female	,	but	otherwise	similar	;	nestlings	have	4221
,	but	otherwise	similar	;	nestlings	have	the	4229
but	otherwise	similar	;	nestlings	have	the	upper	4231
otherwise	similar	;	nestlings	have	the	upper	parts	4241
similar	;	nestlings	have	the	upper	parts	olivaceous	4246
;	nestlings	have	the	upper	parts	olivaceous	,	4250
nestlings	have	the	upper	parts	olivaceous	,	spotted	4256
have	the	upper	parts	olivaceous	,	spotted	with	4262
the	upper	parts	olivaceous	,	spotted	with	yellow	4272
upper	parts	olivaceous	,	spotted	with	yellow	.	4274
parts	olivaceous	,	spotted	with	yellow	.	The	4282
olivaceous	,	spotted	with	yellow	.	The	Golden	4287
,	spotted	with	yellow	.	The	Golden	Oriole	4293
spotted	with	yellow	.	The	Golden	Oriole	frequents	4296
with	yellow	.	The	Golden	Oriole	frequents	gardens	4300
yellow	.	The	Golden	Oriole	frequents	gardens	,	4307
.	The	Golden	Oriole	frequents	gardens	,	groves	4314
The	Golden	Oriole	frequents	gardens	,	groves	,	4324
Golden	Oriole	frequents	gardens	,	groves	,	plantations	4331
Oriole	frequents	gardens	,	groves	,	plantations	,	4333
frequents	gardens	,	groves	,	plantations	,	thickets	4339
gardens	,	groves	,	plantations	,	thickets	,	4341
,	groves	,	plantations	,	thickets	,	and	4352
groves	,	plantations	,	thickets	,	and	the	4354
,	plantations	,	thickets	,	and	the	outskirts	4362
plantations	,	thickets	,	and	the	outskirts	of	4364
,	thickets	,	and	the	outskirts	of	large	4368
thickets	,	and	the	outskirts	of	large	woods	4372
,	and	the	outskirts	of	large	woods	,	4382
and	the	outskirts	of	large	woods	,	especially	4385
the	outskirts	of	large	woods	,	especially	in	4391
outskirts	of	large	woods	,	especially	in	the	4396
of	large	woods	,	especially	in	the	neighbourhood	4398
large	woods	,	especially	in	the	neighbourhood	of	4409
woods	,	especially	in	the	neighbourhood	of	water	4412
,	especially	in	the	neighbourhood	of	water	;	4416
especially	in	the	neighbourhood	of	water	;	it	4430
in	the	neighbourhood	of	water	;	it	seems	4433
the	neighbourhood	of	water	;	it	seems	to	4439
neighbourhood	of	water	;	it	seems	to	prefer	4441
of	water	;	it	seems	to	prefer	the	4444
water	;	it	seems	to	prefer	the	haunts	4450
;	it	seems	to	prefer	the	haunts	of	4453
it	seems	to	prefer	the	haunts	of	man	4460
seems	to	prefer	the	haunts	of	man	,	4464
to	prefer	the	haunts	of	man	,	yet	4471
prefer	the	haunts	of	man	,	yet	is	4474
the	haunts	of	man	,	yet	is	so	4477
haunts	of	man	,	yet	is	so	shy	4479
of	man	,	yet	is	so	shy	that	4483
man	,	yet	is	so	shy	that	it	4486
,	yet	is	so	shy	that	it	rarely	4489
yet	is	so	shy	that	it	rarely	remains	4493
is	so	shy	that	it	rarely	remains	in	4498
so	shy	that	it	rarely	remains	in	view	4501
shy	that	it	rarely	remains	in	view	for	4508
that	it	rarely	remains	in	view	for	more	4516
it	rarely	remains	in	view	for	more	than	4519
rarely	remains	in	view	for	more	than	a	4524
remains	in	view	for	more	than	a	minute	4528
in	view	for	more	than	a	minute	as	4533
view	for	more	than	a	minute	as	it	4538
for	more	than	a	minute	as	it	flies	4540
more	than	a	minute	as	it	flies	rapidly	4547
than	a	minute	as	it	flies	rapidly	,	4550
a	minute	as	it	flies	rapidly	,	in	4553
minute	as	it	flies	rapidly	,	in	somewhat	4559
as	it	flies	rapidly	,	in	somewhat	Thrush	4566
it	flies	rapidly	,	in	somewhat	Thrush	-	4568
flies	rapidly	,	in	somewhat	Thrush	-	like	4571
rapidly	,	in	somewhat	Thrush	-	like	,	4580
,	in	somewhat	Thrush	-	like	,	though	4586
in	somewhat	Thrush	-	like	,	though	more	4587
somewhat	Thrush	-	like	,	though	more	undulating	4591
Thrush	-	like	,	though	more	undulating	fashion	4593
-	like	,	though	more	undulating	fashion	,	4600
like	,	though	more	undulating	fashion	,	from	4605
,	though	more	undulating	fashion	,	from	cover	4616
though	more	undulating	fashion	,	from	cover	to	4623
more	undulating	fashion	,	from	cover	to	cover	4625
undulating	fashion	,	from	cover	to	cover	;	4630
fashion	,	from	cover	to	cover	;	choosing	4636
,	from	cover	to	cover	;	choosing	ever	4639
from	cover	to	cover	;	choosing	ever	the	4645
cover	to	cover	;	choosing	ever	the	densest	4647
to	cover	;	choosing	ever	the	densest	foliage	4656
cover	;	choosing	ever	the	densest	foliage	,	4661
;	choosing	ever	the	densest	foliage	,	as	4665
choosing	ever	the	densest	foliage	,	as	if	4673
ever	the	densest	foliage	,	as	if	aware	4680
the	densest	foliage	,	as	if	aware	of	4682
densest	foliage	,	as	if	aware	of	the	4685
foliage	,	as	if	aware	of	the	perilous	4688
,	as	if	aware	of	the	perilous	brilliance	4694
as	if	aware	of	the	perilous	brilliance	of	4697
if	aware	of	the	perilous	brilliance	of	its	4701
aware	of	the	perilous	brilliance	of	its	plumage	4710
of	the	perilous	brilliance	of	its	plumage	:	4721
the	perilous	brilliance	of	its	plumage	:	possibly	4724
perilous	brilliance	of	its	plumage	:	possibly	it	4728
brilliance	of	its	plumage	:	possibly	it	may	4736
of	its	plumage	:	possibly	it	may	slowly	4738
its	plumage	:	possibly	it	may	slowly	be	4747
plumage	:	possibly	it	may	slowly	be	acquiring	4750
:	possibly	it	may	slowly	be	acquiring	a	4754
possibly	it	may	slowly	be	acquiring	a	hereditary	4761
it	may	slowly	be	acquiring	a	hereditary	knowledge	4764
may	slowly	be	acquiring	a	hereditary	knowledge	of	4774
slowly	be	acquiring	a	hereditary	knowledge	of	the	4776
be	acquiring	a	hereditary	knowledge	of	the	fact	4787
acquiring	a	hereditary	knowledge	of	the	fact	that	4797
a	hereditary	knowledge	of	the	fact	that	,	4800
hereditary	knowledge	of	the	fact	that	,	if	4804
knowledge	of	the	fact	that	,	if	but	4809
of	the	fact	that	,	if	but	a	4813
the	fact	that	,	if	but	a	glimpse	4815
fact	that	,	if	but	a	glimpse	is	4818
that	,	if	but	a	glimpse	is	obtained	4822
,	if	but	a	glimpse	is	obtained	of	4824
if	but	a	glimpse	is	obtained	of	it	4832
but	a	glimpse	is	obtained	of	it	,	4835
a	glimpse	is	obtained	of	it	,	an	4844
glimpse	is	obtained	of	it	,	an	attempt	4847
is	obtained	of	it	,	an	attempt	at	4849
obtained	of	it	,	an	attempt	at	least	4851
of	it	,	an	attempt	at	least	is	4854
it	,	an	attempt	at	least	is	made	4862
,	an	attempt	at	least	is	made	to	4865
an	attempt	at	least	is	made	to	put	4871
attempt	at	least	is	made	to	put	an	4874
at	least	is	made	to	put	an	end	4879
least	is	made	to	put	an	end	to	4882
is	made	to	put	an	end	to	its	4886
made	to	put	an	end	to	its	life	4889
to	put	an	end	to	its	life	;	4893
put	an	end	to	its	life	;	or	4896
an	end	to	its	life	;	or	if	4900
end	to	its	life	;	or	if	it	4905
to	its	life	;	or	if	it	fails	4907
